Positive,Negative,Easy,Hard
"['Spruce_Fir', 'Douglas_fir']","['Lodgepole_Pine', 'Krummholz', 'Aspen', 'Cottonwood_Willow']","['Krummholz', 'Aspen', 'Lodgepole_Pine']",['Cottonwood_Willow']
"['Spruce_Fir', 'Douglas_fir']","['Lodgepole_Pine', 'Krummholz', 'Aspen', 'Cottonwood_Willow']","['Aspen', 'Lodgepole_Pine']","['Krummholz', 'Cottonwood_Willow']"
"['Spruce_Fir', 'Douglas_fir']","['Lodgepole_Pine', 'Krummholz', 'Aspen', 'Cottonwood_Willow']","['Aspen', 'Lodgepole_Pine', 'Krummholz']",['Cottonwood_Willow']
"['Spruce_Fir', 'Douglas_fir']","['Lodgepole_Pine', 'Krummholz', 'Aspen', 'Cottonwood_Willow']","['Lodgepole_Pine', 'Krummholz', 'Aspen']",['Cottonwood_Willow']
"['Spruce_Fir', 'Douglas_fir']","['Lodgepole_Pine', 'Krummholz', 'Aspen', 'Cottonwood_Willow']",['Cottonwood_Willow'],"['Aspen', 'Lodgepole_Pine', 'Krummholz']"
"['Spruce_Fir', 'Douglas_fir']","['Lodgepole_Pine', 'Krummholz', 'Aspen', 'Cottonwood_Willow']","['Cottonwood_Willow', 'Krummholz']","['Lodgepole_Pine', 'Aspen']"
"['Spruce_Fir', 'Douglas_fir']","['Lodgepole_Pine', 'Krummholz', 'Aspen', 'Cottonwood_Willow']","['Krummholz', 'Lodgepole_Pine', 'Aspen']",['Cottonwood_Willow']
"['Spruce_Fir', 'Douglas_fir']","['Lodgepole_Pine', 'Krummholz', 'Aspen', 'Cottonwood_Willow']",['Krummholz'],"['Aspen', 'Cottonwood_Willow', 'Lodgepole_Pine']"
"['Spruce_Fir', 'Douglas_fir']","['Lodgepole_Pine', 'Krummholz', 'Aspen', 'Cottonwood_Willow']",['Krummholz'],"['Cottonwood_Willow', 'Lodgepole_Pine', 'Aspen']"
"['Spruce_Fir', 'Douglas_fir']","['Lodgepole_Pine', 'Krummholz', 'Aspen', 'Cottonwood_Willow']","['Aspen', 'Lodgepole_Pine']","['Krummholz', 'Cottonwood_Willow']"
"['Spruce_Fir', 'Douglas_fir']","['Lodgepole_Pine', 'Krummholz', 'Aspen', 'Cottonwood_Willow']",['Cottonwood_Willow'],"['Lodgepole_Pine', 'Krummholz', 'Aspen']"
"['Spruce_Fir', 'Douglas_fir']","['Lodgepole_Pine', 'Krummholz', 'Aspen', 'Cottonwood_Willow']","['Cottonwood_Willow', 'Krummholz']","['Lodgepole_Pine', 'Aspen']"
"['Spruce_Fir', 'Douglas_fir']","['Lodgepole_Pine', 'Krummholz', 'Aspen', 'Cottonwood_Willow']",['Krummholz'],"['Lodgepole_Pine', 'Cottonwood_Willow', 'Aspen']"
"['Spruce_Fir', 'Douglas_fir']","['Lodgepole_Pine', 'Krummholz', 'Aspen', 'Cottonwood_Willow']","['Aspen', 'Cottonwood_Willow', 'Lodgepole_Pine']",['Krummholz']
"['Spruce_Fir', 'Douglas_fir']","['Lodgepole_Pine', 'Krummholz', 'Aspen', 'Cottonwood_Willow']","['Krummholz', 'Lodgepole_Pine', 'Cottonwood_Willow']",['Aspen']
"['Spruce_Fir', 'Douglas_fir']","['Lodgepole_Pine', 'Krummholz', 'Aspen', 'Cottonwood_Willow']",['Cottonwood_Willow'],"['Lodgepole_Pine', 'Aspen', 'Krummholz']"
"['Spruce_Fir', 'Douglas_fir']","['Lodgepole_Pine', 'Krummholz', 'Aspen', 'Cottonwood_Willow']","['Cottonwood_Willow', 'Aspen']","['Krummholz', 'Lodgepole_Pine']"
"['Spruce_Fir', 'Douglas_fir']","['Lodgepole_Pine', 'Krummholz', 'Aspen', 'Cottonwood_Willow']","['Aspen', 'Cottonwood_Willow']","['Lodgepole_Pine', 'Krummholz']"
"['Spruce_Fir', 'Douglas_fir']","['Lodgepole_Pine', 'Krummholz', 'Aspen', 'Cottonwood_Willow']","['Aspen', 'Lodgepole_Pine']","['Krummholz', 'Cottonwood_Willow']"
"['Spruce_Fir', 'Douglas_fir']","['Lodgepole_Pine', 'Krummholz', 'Aspen', 'Cottonwood_Willow']",['Lodgepole_Pine'],"['Krummholz', 'Cottonwood_Willow', 'Aspen']"
"['Spruce_Fir', 'Douglas_fir']","['Lodgepole_Pine', 'Krummholz', 'Aspen', 'Cottonwood_Willow']","['Aspen', 'Lodgepole_Pine']","['Cottonwood_Willow', 'Krummholz']"
"['Spruce_Fir', 'Douglas_fir']","['Lodgepole_Pine', 'Krummholz', 'Aspen', 'Cottonwood_Willow']","['Lodgepole_Pine', 'Krummholz']","['Cottonwood_Willow', 'Aspen']"
"['Spruce_Fir', 'Douglas_fir']","['Lodgepole_Pine', 'Krummholz', 'Aspen', 'Cottonwood_Willow']",['Lodgepole_Pine'],"['Cottonwood_Willow', 'Krummholz', 'Aspen']"
"['Spruce_Fir', 'Douglas_fir']","['Lodgepole_Pine', 'Krummholz', 'Aspen', 'Cottonwood_Willow']","['Krummholz', 'Lodgepole_Pine', 'Cottonwood_Willow']",['Aspen']
"['Douglas_fir', 'Cottonwood_Willow', 'Krummholz', 'Lodgepole_Pine']","['Aspen', 'Spruce_Fir']",['Aspen'],['Spruce_Fir']
"['Douglas_fir', 'Cottonwood_Willow', 'Krummholz', 'Lodgepole_Pine']","['Aspen', 'Spruce_Fir']",['Spruce_Fir'],['Aspen']
"['Douglas_fir', 'Cottonwood_Willow', 'Krummholz', 'Lodgepole_Pine']","['Aspen', 'Spruce_Fir']",['Spruce_Fir'],['Aspen']
"['Douglas_fir', 'Cottonwood_Willow', 'Krummholz', 'Lodgepole_Pine']","['Aspen', 'Spruce_Fir']",['Aspen'],['Spruce_Fir']
"['Douglas_fir', 'Cottonwood_Willow', 'Krummholz', 'Lodgepole_Pine']","['Aspen', 'Spruce_Fir']",['Spruce_Fir'],['Aspen']
"['Douglas_fir', 'Cottonwood_Willow', 'Krummholz', 'Lodgepole_Pine']","['Aspen', 'Spruce_Fir']",['Spruce_Fir'],['Aspen']
"['Douglas_fir', 'Cottonwood_Willow', 'Krummholz', 'Lodgepole_Pine']","['Aspen', 'Spruce_Fir']",['Spruce_Fir'],['Aspen']
"['Douglas_fir', 'Cottonwood_Willow', 'Krummholz', 'Lodgepole_Pine']","['Aspen', 'Spruce_Fir']",['Spruce_Fir'],['Aspen']
"['Douglas_fir', 'Cottonwood_Willow', 'Krummholz', 'Lodgepole_Pine']","['Aspen', 'Spruce_Fir']",['Aspen'],['Spruce_Fir']
"['Douglas_fir', 'Cottonwood_Willow', 'Krummholz', 'Lodgepole_Pine']","['Aspen', 'Spruce_Fir']",['Spruce_Fir'],['Aspen']
"['Douglas_fir', 'Cottonwood_Willow', 'Krummholz', 'Lodgepole_Pine']","['Aspen', 'Spruce_Fir']",['Spruce_Fir'],['Aspen']
"['Douglas_fir', 'Cottonwood_Willow', 'Krummholz', 'Lodgepole_Pine']","['Aspen', 'Spruce_Fir']",['Aspen'],['Spruce_Fir']
"['Douglas_fir', 'Cottonwood_Willow', 'Krummholz', 'Lodgepole_Pine']","['Aspen', 'Spruce_Fir']",['Aspen'],['Spruce_Fir']
"['Douglas_fir', 'Cottonwood_Willow', 'Krummholz', 'Lodgepole_Pine']","['Aspen', 'Spruce_Fir']",['Aspen'],['Spruce_Fir']
"['Douglas_fir', 'Cottonwood_Willow', 'Krummholz', 'Lodgepole_Pine']","['Aspen', 'Spruce_Fir']",['Spruce_Fir'],['Aspen']
"['Douglas_fir', 'Cottonwood_Willow', 'Krummholz', 'Lodgepole_Pine']","['Aspen', 'Spruce_Fir']",['Spruce_Fir'],['Aspen']
"['Douglas_fir', 'Cottonwood_Willow', 'Krummholz', 'Lodgepole_Pine']","['Aspen', 'Spruce_Fir']",['Spruce_Fir'],['Aspen']
"['Douglas_fir', 'Cottonwood_Willow', 'Krummholz', 'Lodgepole_Pine']","['Aspen', 'Spruce_Fir']",['Spruce_Fir'],['Aspen']
"['Douglas_fir', 'Cottonwood_Willow', 'Krummholz', 'Lodgepole_Pine']","['Aspen', 'Spruce_Fir']",['Spruce_Fir'],['Aspen']
"['Douglas_fir', 'Cottonwood_Willow', 'Krummholz', 'Lodgepole_Pine']","['Aspen', 'Spruce_Fir']",['Spruce_Fir'],['Aspen']
"['Douglas_fir', 'Cottonwood_Willow', 'Krummholz', 'Lodgepole_Pine']","['Aspen', 'Spruce_Fir']",['Aspen'],['Spruce_Fir']
"['Douglas_fir', 'Cottonwood_Willow', 'Krummholz', 'Lodgepole_Pine']","['Aspen', 'Spruce_Fir']",['Spruce_Fir'],['Aspen']
"['Douglas_fir', 'Cottonwood_Willow', 'Krummholz', 'Lodgepole_Pine']","['Aspen', 'Spruce_Fir']",['Aspen'],['Spruce_Fir']
"['Douglas_fir', 'Cottonwood_Willow', 'Krummholz', 'Lodgepole_Pine']","['Aspen', 'Spruce_Fir']",['Aspen'],['Spruce_Fir']
"['Douglas_fir', 'Cottonwood_Willow', 'Krummholz', 'Lodgepole_Pine']","['Aspen', 'Spruce_Fir']",['Aspen'],['Spruce_Fir']
"['Douglas_fir', 'Cottonwood_Willow', 'Krummholz', 'Lodgepole_Pine']","['Aspen', 'Spruce_Fir']",['Spruce_Fir'],['Aspen']
"['Douglas_fir', 'Cottonwood_Willow', 'Krummholz', 'Lodgepole_Pine']","['Aspen', 'Spruce_Fir']",['Spruce_Fir'],['Aspen']
"['Douglas_fir', 'Cottonwood_Willow', 'Krummholz', 'Lodgepole_Pine']","['Aspen', 'Spruce_Fir']",['Aspen'],['Spruce_Fir']
"['Douglas_fir', 'Cottonwood_Willow', 'Krummholz', 'Lodgepole_Pine']","['Aspen', 'Spruce_Fir']",['Aspen'],['Spruce_Fir']
"['Douglas_fir', 'Cottonwood_Willow', 'Krummholz', 'Lodgepole_Pine']","['Aspen', 'Spruce_Fir']",['Spruce_Fir'],['Aspen']
"['Douglas_fir', 'Cottonwood_Willow', 'Krummholz', 'Lodgepole_Pine']","['Aspen', 'Spruce_Fir']",['Aspen'],['Spruce_Fir']
"['Douglas_fir', 'Cottonwood_Willow', 'Krummholz', 'Lodgepole_Pine']","['Aspen', 'Spruce_Fir']",['Aspen'],['Spruce_Fir']
"['Douglas_fir', 'Cottonwood_Willow', 'Krummholz', 'Lodgepole_Pine']","['Aspen', 'Spruce_Fir']",['Spruce_Fir'],['Aspen']
"['Douglas_fir', 'Cottonwood_Willow', 'Krummholz', 'Lodgepole_Pine']","['Aspen', 'Spruce_Fir']",['Spruce_Fir'],['Aspen']
"['Douglas_fir', 'Cottonwood_Willow', 'Krummholz', 'Lodgepole_Pine']","['Aspen', 'Spruce_Fir']",['Spruce_Fir'],['Aspen']
"['Douglas_fir', 'Cottonwood_Willow', 'Krummholz', 'Lodgepole_Pine']","['Aspen', 'Spruce_Fir']",['Aspen'],['Spruce_Fir']
"['Douglas_fir', 'Cottonwood_Willow', 'Krummholz', 'Lodgepole_Pine']","['Aspen', 'Spruce_Fir']",['Spruce_Fir'],['Aspen']
"['Douglas_fir', 'Cottonwood_Willow', 'Krummholz', 'Lodgepole_Pine']","['Aspen', 'Spruce_Fir']",['Spruce_Fir'],['Aspen']
"['Douglas_fir', 'Cottonwood_Willow', 'Krummholz', 'Lodgepole_Pine']","['Aspen', 'Spruce_Fir']",['Spruce_Fir'],['Aspen']
"['Douglas_fir', 'Cottonwood_Willow', 'Krummholz', 'Lodgepole_Pine']","['Aspen', 'Spruce_Fir']",['Aspen'],['Spruce_Fir']
"['Douglas_fir', 'Cottonwood_Willow', 'Krummholz', 'Lodgepole_Pine']","['Aspen', 'Spruce_Fir']",['Aspen'],['Spruce_Fir']
"['Douglas_fir', 'Cottonwood_Willow', 'Krummholz', 'Lodgepole_Pine']","['Aspen', 'Spruce_Fir']",['Spruce_Fir'],['Aspen']
"['Douglas_fir', 'Cottonwood_Willow', 'Krummholz', 'Lodgepole_Pine']","['Aspen', 'Spruce_Fir']",['Spruce_Fir'],['Aspen']
"['Douglas_fir', 'Cottonwood_Willow', 'Krummholz', 'Lodgepole_Pine']","['Aspen', 'Spruce_Fir']",['Spruce_Fir'],['Aspen']
"['Douglas_fir', 'Cottonwood_Willow', 'Krummholz', 'Lodgepole_Pine']","['Aspen', 'Spruce_Fir']",['Spruce_Fir'],['Aspen']
"['Douglas_fir', 'Cottonwood_Willow', 'Krummholz', 'Lodgepole_Pine']","['Aspen', 'Spruce_Fir']",['Spruce_Fir'],['Aspen']
"['Douglas_fir', 'Cottonwood_Willow', 'Krummholz', 'Lodgepole_Pine']","['Aspen', 'Spruce_Fir']",['Spruce_Fir'],['Aspen']
"['Douglas_fir', 'Cottonwood_Willow', 'Krummholz', 'Lodgepole_Pine']","['Aspen', 'Spruce_Fir']",['Aspen'],['Spruce_Fir']
"['Douglas_fir', 'Cottonwood_Willow', 'Krummholz', 'Lodgepole_Pine']","['Aspen', 'Spruce_Fir']",['Aspen'],['Spruce_Fir']
"['Douglas_fir', 'Cottonwood_Willow', 'Krummholz', 'Lodgepole_Pine']","['Aspen', 'Spruce_Fir']",['Spruce_Fir'],['Aspen']
"['Ponderosa_Pine', 'Lodgepole_Pine']","['Spruce_Fir', 'Krummholz', 'Douglas_fir', 'Cottonwood_Willow']",['Spruce_Fir'],"['Douglas_fir', 'Cottonwood_Willow', 'Krummholz']"
"['Ponderosa_Pine', 'Lodgepole_Pine']","['Spruce_Fir', 'Krummholz', 'Douglas_fir', 'Cottonwood_Willow']",['Spruce_Fir'],"['Krummholz', 'Cottonwood_Willow', 'Douglas_fir']"
"['Ponderosa_Pine', 'Lodgepole_Pine']","['Spruce_Fir', 'Krummholz', 'Douglas_fir', 'Cottonwood_Willow']","['Spruce_Fir', 'Krummholz']","['Cottonwood_Willow', 'Douglas_fir']"
"['Ponderosa_Pine', 'Lodgepole_Pine']","['Spruce_Fir', 'Krummholz', 'Douglas_fir', 'Cottonwood_Willow']","['Spruce_Fir', 'Douglas_fir']","['Krummholz', 'Cottonwood_Willow']"
"['Ponderosa_Pine', 'Lodgepole_Pine']","['Spruce_Fir', 'Krummholz', 'Douglas_fir', 'Cottonwood_Willow']",['Krummholz'],"['Spruce_Fir', 'Douglas_fir', 'Cottonwood_Willow']"
"['Ponderosa_Pine', 'Lodgepole_Pine']","['Spruce_Fir', 'Krummholz', 'Douglas_fir', 'Cottonwood_Willow']","['Krummholz', 'Spruce_Fir']","['Douglas_fir', 'Cottonwood_Willow']"
"['Ponderosa_Pine', 'Lodgepole_Pine']","['Spruce_Fir', 'Krummholz', 'Douglas_fir', 'Cottonwood_Willow']","['Krummholz', 'Cottonwood_Willow']","['Douglas_fir', 'Spruce_Fir']"
"['Ponderosa_Pine', 'Lodgepole_Pine']","['Spruce_Fir', 'Krummholz', 'Douglas_fir', 'Cottonwood_Willow']","['Cottonwood_Willow', 'Krummholz', 'Douglas_fir']",['Spruce_Fir']
"['Ponderosa_Pine', 'Lodgepole_Pine']","['Spruce_Fir', 'Krummholz', 'Douglas_fir', 'Cottonwood_Willow']","['Krummholz', 'Cottonwood_Willow', 'Douglas_fir']",['Spruce_Fir']
"['Ponderosa_Pine', 'Lodgepole_Pine']","['Spruce_Fir', 'Krummholz', 'Douglas_fir', 'Cottonwood_Willow']","['Spruce_Fir', 'Cottonwood_Willow']","['Krummholz', 'Douglas_fir']"
"['Ponderosa_Pine', 'Lodgepole_Pine']","['Spruce_Fir', 'Krummholz', 'Douglas_fir', 'Cottonwood_Willow']",['Douglas_fir'],"['Spruce_Fir', 'Krummholz', 'Cottonwood_Willow']"
"['Ponderosa_Pine', 'Lodgepole_Pine']","['Spruce_Fir', 'Krummholz', 'Douglas_fir', 'Cottonwood_Willow']","['Spruce_Fir', 'Krummholz', 'Douglas_fir']",['Cottonwood_Willow']
"['Ponderosa_Pine', 'Lodgepole_Pine']","['Spruce_Fir', 'Krummholz', 'Douglas_fir', 'Cottonwood_Willow']","['Douglas_fir', 'Cottonwood_Willow', 'Krummholz']",['Spruce_Fir']
"['Ponderosa_Pine', 'Lodgepole_Pine']","['Spruce_Fir', 'Krummholz', 'Douglas_fir', 'Cottonwood_Willow']","['Douglas_fir', 'Spruce_Fir', 'Krummholz']",['Cottonwood_Willow']
"['Ponderosa_Pine', 'Lodgepole_Pine']","['Spruce_Fir', 'Krummholz', 'Douglas_fir', 'Cottonwood_Willow']","['Cottonwood_Willow', 'Douglas_fir']","['Spruce_Fir', 'Krummholz']"
"['Ponderosa_Pine', 'Lodgepole_Pine']","['Spruce_Fir', 'Krummholz', 'Douglas_fir', 'Cottonwood_Willow']","['Cottonwood_Willow', 'Krummholz']","['Spruce_Fir', 'Douglas_fir']"
"['Ponderosa_Pine', 'Lodgepole_Pine']","['Spruce_Fir', 'Krummholz', 'Douglas_fir', 'Cottonwood_Willow']","['Cottonwood_Willow', 'Krummholz']","['Spruce_Fir', 'Douglas_fir']"
"['Ponderosa_Pine', 'Lodgepole_Pine']","['Spruce_Fir', 'Krummholz', 'Douglas_fir', 'Cottonwood_Willow']",['Douglas_fir'],"['Krummholz', 'Cottonwood_Willow', 'Spruce_Fir']"
"['Ponderosa_Pine', 'Lodgepole_Pine']","['Spruce_Fir', 'Krummholz', 'Douglas_fir', 'Cottonwood_Willow']","['Spruce_Fir', 'Douglas_fir']","['Krummholz', 'Cottonwood_Willow']"
"['Ponderosa_Pine', 'Lodgepole_Pine']","['Spruce_Fir', 'Krummholz', 'Douglas_fir', 'Cottonwood_Willow']","['Krummholz', 'Douglas_fir']","['Spruce_Fir', 'Cottonwood_Willow']"
"['Ponderosa_Pine', 'Lodgepole_Pine']","['Spruce_Fir', 'Krummholz', 'Douglas_fir', 'Cottonwood_Willow']","['Douglas_fir', 'Krummholz', 'Cottonwood_Willow']",['Spruce_Fir']
"['Ponderosa_Pine', 'Lodgepole_Pine']","['Spruce_Fir', 'Krummholz', 'Douglas_fir', 'Cottonwood_Willow']","['Douglas_fir', 'Cottonwood_Willow', 'Spruce_Fir']",['Krummholz']
"['Ponderosa_Pine', 'Lodgepole_Pine']","['Spruce_Fir', 'Krummholz', 'Douglas_fir', 'Cottonwood_Willow']",['Spruce_Fir'],"['Krummholz', 'Douglas_fir', 'Cottonwood_Willow']"
"['Ponderosa_Pine', 'Lodgepole_Pine']","['Spruce_Fir', 'Krummholz', 'Douglas_fir', 'Cottonwood_Willow']",['Douglas_fir'],"['Krummholz', 'Spruce_Fir', 'Cottonwood_Willow']"
"['Ponderosa_Pine', 'Lodgepole_Pine']","['Spruce_Fir', 'Krummholz', 'Douglas_fir', 'Cottonwood_Willow']",['Douglas_fir'],"['Cottonwood_Willow', 'Krummholz', 'Spruce_Fir']"
"['Ponderosa_Pine', 'Lodgepole_Pine']","['Spruce_Fir', 'Krummholz', 'Douglas_fir', 'Cottonwood_Willow']",['Cottonwood_Willow'],"['Spruce_Fir', 'Krummholz', 'Douglas_fir']"
"['Ponderosa_Pine', 'Lodgepole_Pine']","['Spruce_Fir', 'Krummholz', 'Douglas_fir', 'Cottonwood_Willow']","['Cottonwood_Willow', 'Douglas_fir']","['Spruce_Fir', 'Krummholz']"
"['Ponderosa_Pine', 'Lodgepole_Pine']","['Spruce_Fir', 'Krummholz', 'Douglas_fir', 'Cottonwood_Willow']","['Spruce_Fir', 'Douglas_fir', 'Krummholz']",['Cottonwood_Willow']
"['Ponderosa_Pine', 'Lodgepole_Pine']","['Spruce_Fir', 'Krummholz', 'Douglas_fir', 'Cottonwood_Willow']",['Krummholz'],"['Cottonwood_Willow', 'Douglas_fir', 'Spruce_Fir']"
"['Ponderosa_Pine', 'Lodgepole_Pine']","['Spruce_Fir', 'Krummholz', 'Douglas_fir', 'Cottonwood_Willow']",['Krummholz'],"['Douglas_fir', 'Spruce_Fir', 'Cottonwood_Willow']"
"['Ponderosa_Pine', 'Lodgepole_Pine']","['Spruce_Fir', 'Krummholz', 'Douglas_fir', 'Cottonwood_Willow']","['Krummholz', 'Spruce_Fir']","['Douglas_fir', 'Cottonwood_Willow']"
"['Ponderosa_Pine', 'Lodgepole_Pine']","['Spruce_Fir', 'Krummholz', 'Douglas_fir', 'Cottonwood_Willow']","['Cottonwood_Willow', 'Krummholz']","['Spruce_Fir', 'Douglas_fir']"
"['Ponderosa_Pine', 'Lodgepole_Pine']","['Spruce_Fir', 'Krummholz', 'Douglas_fir', 'Cottonwood_Willow']","['Spruce_Fir', 'Douglas_fir']","['Cottonwood_Willow', 'Krummholz']"
"['Ponderosa_Pine', 'Lodgepole_Pine']","['Spruce_Fir', 'Krummholz', 'Douglas_fir', 'Cottonwood_Willow']",['Douglas_fir'],"['Krummholz', 'Cottonwood_Willow', 'Spruce_Fir']"
"['Ponderosa_Pine', 'Lodgepole_Pine']","['Spruce_Fir', 'Krummholz', 'Douglas_fir', 'Cottonwood_Willow']","['Spruce_Fir', 'Cottonwood_Willow']","['Douglas_fir', 'Krummholz']"
"['Ponderosa_Pine', 'Lodgepole_Pine']","['Spruce_Fir', 'Krummholz', 'Douglas_fir', 'Cottonwood_Willow']","['Douglas_fir', 'Cottonwood_Willow']","['Krummholz', 'Spruce_Fir']"
"['Ponderosa_Pine', 'Lodgepole_Pine']","['Spruce_Fir', 'Krummholz', 'Douglas_fir', 'Cottonwood_Willow']","['Krummholz', 'Spruce_Fir', 'Douglas_fir']",['Cottonwood_Willow']
"['Ponderosa_Pine', 'Lodgepole_Pine']","['Spruce_Fir', 'Krummholz', 'Douglas_fir', 'Cottonwood_Willow']","['Cottonwood_Willow', 'Krummholz']","['Spruce_Fir', 'Douglas_fir']"
"['Ponderosa_Pine', 'Lodgepole_Pine']","['Spruce_Fir', 'Krummholz', 'Douglas_fir', 'Cottonwood_Willow']","['Cottonwood_Willow', 'Krummholz']","['Spruce_Fir', 'Douglas_fir']"
"['Ponderosa_Pine', 'Lodgepole_Pine']","['Spruce_Fir', 'Krummholz', 'Douglas_fir', 'Cottonwood_Willow']","['Cottonwood_Willow', 'Spruce_Fir']","['Krummholz', 'Douglas_fir']"
"['Ponderosa_Pine', 'Lodgepole_Pine']","['Spruce_Fir', 'Krummholz', 'Douglas_fir', 'Cottonwood_Willow']",['Douglas_fir'],"['Cottonwood_Willow', 'Spruce_Fir', 'Krummholz']"
"['Ponderosa_Pine', 'Lodgepole_Pine']","['Spruce_Fir', 'Krummholz', 'Douglas_fir', 'Cottonwood_Willow']","['Krummholz', 'Cottonwood_Willow', 'Spruce_Fir']",['Douglas_fir']
"['Ponderosa_Pine', 'Lodgepole_Pine']","['Spruce_Fir', 'Krummholz', 'Douglas_fir', 'Cottonwood_Willow']","['Krummholz', 'Cottonwood_Willow', 'Spruce_Fir']",['Douglas_fir']
"['Ponderosa_Pine', 'Lodgepole_Pine']","['Spruce_Fir', 'Krummholz', 'Douglas_fir', 'Cottonwood_Willow']",['Krummholz'],"['Spruce_Fir', 'Douglas_fir', 'Cottonwood_Willow']"
"['Ponderosa_Pine', 'Lodgepole_Pine']","['Spruce_Fir', 'Krummholz', 'Douglas_fir', 'Cottonwood_Willow']","['Cottonwood_Willow', 'Krummholz', 'Douglas_fir']",['Spruce_Fir']
"['Ponderosa_Pine', 'Lodgepole_Pine']","['Spruce_Fir', 'Krummholz', 'Douglas_fir', 'Cottonwood_Willow']","['Douglas_fir', 'Cottonwood_Willow', 'Krummholz']",['Spruce_Fir']
"['Ponderosa_Pine', 'Lodgepole_Pine']","['Spruce_Fir', 'Krummholz', 'Douglas_fir', 'Cottonwood_Willow']",['Spruce_Fir'],"['Krummholz', 'Cottonwood_Willow', 'Douglas_fir']"
"['Ponderosa_Pine', 'Lodgepole_Pine']","['Spruce_Fir', 'Krummholz', 'Douglas_fir', 'Cottonwood_Willow']",['Krummholz'],"['Douglas_fir', 'Spruce_Fir', 'Cottonwood_Willow']"
"['Ponderosa_Pine', 'Lodgepole_Pine']","['Spruce_Fir', 'Krummholz', 'Douglas_fir', 'Cottonwood_Willow']",['Douglas_fir'],"['Cottonwood_Willow', 'Krummholz', 'Spruce_Fir']"
"['Ponderosa_Pine', 'Lodgepole_Pine']","['Spruce_Fir', 'Krummholz', 'Douglas_fir', 'Cottonwood_Willow']","['Krummholz', 'Spruce_Fir']","['Cottonwood_Willow', 'Douglas_fir']"
"['Douglas_fir', 'Lodgepole_Pine', 'Aspen', 'Krummholz']","['Spruce_Fir', 'Ponderosa_Pine']",['Spruce_Fir'],['Ponderosa_Pine']
"['Douglas_fir', 'Lodgepole_Pine', 'Aspen', 'Krummholz']","['Spruce_Fir', 'Ponderosa_Pine']",['Spruce_Fir'],['Ponderosa_Pine']
"['Douglas_fir', 'Lodgepole_Pine', 'Aspen', 'Krummholz']","['Spruce_Fir', 'Ponderosa_Pine']",['Spruce_Fir'],['Ponderosa_Pine']
"['Douglas_fir', 'Lodgepole_Pine', 'Aspen', 'Krummholz']","['Spruce_Fir', 'Ponderosa_Pine']",['Spruce_Fir'],['Ponderosa_Pine']
"['Douglas_fir', 'Lodgepole_Pine', 'Aspen', 'Krummholz']","['Spruce_Fir', 'Ponderosa_Pine']",['Ponderosa_Pine'],['Spruce_Fir']
"['Douglas_fir', 'Lodgepole_Pine', 'Aspen', 'Krummholz']","['Spruce_Fir', 'Ponderosa_Pine']",['Ponderosa_Pine'],['Spruce_Fir']
"['Douglas_fir', 'Lodgepole_Pine', 'Aspen', 'Krummholz']","['Spruce_Fir', 'Ponderosa_Pine']",['Spruce_Fir'],['Ponderosa_Pine']
"['Douglas_fir', 'Lodgepole_Pine', 'Aspen', 'Krummholz']","['Spruce_Fir', 'Ponderosa_Pine']",['Ponderosa_Pine'],['Spruce_Fir']
"['Douglas_fir', 'Lodgepole_Pine', 'Aspen', 'Krummholz']","['Spruce_Fir', 'Ponderosa_Pine']",['Spruce_Fir'],['Ponderosa_Pine']
"['Douglas_fir', 'Lodgepole_Pine', 'Aspen', 'Krummholz']","['Spruce_Fir', 'Ponderosa_Pine']",['Spruce_Fir'],['Ponderosa_Pine']
"['Douglas_fir', 'Lodgepole_Pine', 'Aspen', 'Krummholz']","['Spruce_Fir', 'Ponderosa_Pine']",['Spruce_Fir'],['Ponderosa_Pine']
"['Douglas_fir', 'Lodgepole_Pine', 'Aspen', 'Krummholz']","['Spruce_Fir', 'Ponderosa_Pine']",['Spruce_Fir'],['Ponderosa_Pine']
"['Douglas_fir', 'Lodgepole_Pine', 'Aspen', 'Krummholz']","['Spruce_Fir', 'Ponderosa_Pine']",['Spruce_Fir'],['Ponderosa_Pine']
"['Douglas_fir', 'Lodgepole_Pine', 'Aspen', 'Krummholz']","['Spruce_Fir', 'Ponderosa_Pine']",['Spruce_Fir'],['Ponderosa_Pine']
"['Douglas_fir', 'Lodgepole_Pine', 'Aspen', 'Krummholz']","['Spruce_Fir', 'Ponderosa_Pine']",['Ponderosa_Pine'],['Spruce_Fir']
"['Douglas_fir', 'Lodgepole_Pine', 'Aspen', 'Krummholz']","['Spruce_Fir', 'Ponderosa_Pine']",['Spruce_Fir'],['Ponderosa_Pine']
"['Douglas_fir', 'Lodgepole_Pine', 'Aspen', 'Krummholz']","['Spruce_Fir', 'Ponderosa_Pine']",['Ponderosa_Pine'],['Spruce_Fir']
"['Douglas_fir', 'Lodgepole_Pine', 'Aspen', 'Krummholz']","['Spruce_Fir', 'Ponderosa_Pine']",['Spruce_Fir'],['Ponderosa_Pine']
"['Douglas_fir', 'Lodgepole_Pine', 'Aspen', 'Krummholz']","['Spruce_Fir', 'Ponderosa_Pine']",['Ponderosa_Pine'],['Spruce_Fir']
"['Douglas_fir', 'Lodgepole_Pine', 'Aspen', 'Krummholz']","['Spruce_Fir', 'Ponderosa_Pine']",['Ponderosa_Pine'],['Spruce_Fir']
