Positive,Negative,Easy,Hard
"['Oats', 'Soybeans']","['Trees', 'Wheat', 'Alfalfa', 'Grass', 'Hay']",['Grass'],"['Hay', 'Trees', 'Wheat', 'Alfalfa']"
"['Oats', 'Soybeans']","['Trees', 'Wheat', 'Alfalfa', 'Grass', 'Hay']","['Hay', 'Grass']","['Trees', 'Wheat', 'Alfalfa']"
"['Oats', 'Soybeans']","['Trees', 'Wheat', 'Alfalfa', 'Grass', 'Hay']","['Alfalfa', 'Hay', 'Grass']","['Wheat', 'Trees']"
"['Oats', 'Soybeans']","['Trees', 'Wheat', 'Alfalfa', 'Grass', 'Hay']","['Grass', 'Wheat']","['Alfalfa', 'Trees', 'Hay']"
"['Oats', 'Soybeans']","['Trees', 'Wheat', 'Alfalfa', 'Grass', 'Hay']","['Wheat', 'Grass', 'Trees', 'Hay']",['Alfalfa']
"['Oats', 'Soybeans']","['Trees', 'Wheat', 'Alfalfa', 'Grass', 'Hay']","['Grass', 'Alfalfa', 'Hay']","['Wheat', 'Trees']"
"['Oats', 'Soybeans']","['Trees', 'Wheat', 'Alfalfa', 'Grass', 'Hay']","['Alfalfa', 'Grass', 'Wheat', 'Trees']",['Hay']
"['Oats', 'Soybeans']","['Trees', 'Wheat', 'Alfalfa', 'Grass', 'Hay']",['Wheat'],"['Grass', 'Trees', 'Alfalfa', 'Hay']"
"['Oats', 'Soybeans']","['Trees', 'Wheat', 'Alfalfa', 'Grass', 'Hay']","['Hay', 'Alfalfa']","['Grass', 'Trees', 'Wheat']"
"['Oats', 'Soybeans']","['Trees', 'Wheat', 'Alfalfa', 'Grass', 'Hay']","['Trees', 'Grass']","['Hay', 'Alfalfa', 'Wheat']"
"['Oats', 'Soybeans']","['Trees', 'Wheat', 'Alfalfa', 'Grass', 'Hay']",['Grass'],"['Wheat', 'Hay', 'Trees', 'Alfalfa']"
"['Oats', 'Soybeans']","['Trees', 'Wheat', 'Alfalfa', 'Grass', 'Hay']","['Wheat', 'Grass', 'Hay', 'Trees']",['Alfalfa']
"['Oats', 'Soybeans']","['Trees', 'Wheat', 'Alfalfa', 'Grass', 'Hay']",['Trees'],"['Grass', 'Wheat', 'Hay', 'Alfalfa']"
"['Oats', 'Soybeans']","['Trees', 'Wheat', 'Alfalfa', 'Grass', 'Hay']","['Alfalfa', 'Grass', 'Hay']","['Trees', 'Wheat']"
"['Oats', 'Soybeans']","['Trees', 'Wheat', 'Alfalfa', 'Grass', 'Hay']","['Alfalfa', 'Trees', 'Hay', 'Grass']",['Wheat']
"['Oats', 'Soybeans']","['Trees', 'Wheat', 'Alfalfa', 'Grass', 'Hay']","['Grass', 'Trees', 'Hay', 'Wheat']",['Alfalfa']
"['Oats', 'Soybeans']","['Trees', 'Wheat', 'Alfalfa', 'Grass', 'Hay']","['Trees', 'Alfalfa']","['Hay', 'Grass', 'Wheat']"
"['Oats', 'Soybeans']","['Trees', 'Wheat', 'Alfalfa', 'Grass', 'Hay']","['Alfalfa', 'Trees']","['Grass', 'Hay', 'Wheat']"
"['Oats', 'Soybeans']","['Trees', 'Wheat', 'Alfalfa', 'Grass', 'Hay']",['Trees'],"['Hay', 'Grass', 'Alfalfa', 'Wheat']"
"['Oats', 'Soybeans']","['Trees', 'Wheat', 'Alfalfa', 'Grass', 'Hay']",['Hay'],"['Grass', 'Alfalfa', 'Trees', 'Wheat']"
"['Wheat', 'Trees', 'Hay', 'Oats', 'Corn']","['Grass', 'Alfalfa']",['Grass'],['Alfalfa']
"['Wheat', 'Trees', 'Hay', 'Oats', 'Corn']","['Grass', 'Alfalfa']",['Grass'],['Alfalfa']
"['Wheat', 'Trees', 'Hay', 'Oats', 'Corn']","['Grass', 'Alfalfa']",['Grass'],['Alfalfa']
"['Wheat', 'Trees', 'Hay', 'Oats', 'Corn']","['Grass', 'Alfalfa']",['Alfalfa'],['Grass']
"['Wheat', 'Trees', 'Hay', 'Oats', 'Corn']","['Grass', 'Alfalfa']",['Alfalfa'],['Grass']
"['Wheat', 'Trees', 'Hay', 'Oats', 'Corn']","['Grass', 'Alfalfa']",['Grass'],['Alfalfa']
"['Wheat', 'Trees', 'Hay', 'Oats', 'Corn']","['Grass', 'Alfalfa']",['Grass'],['Alfalfa']
"['Wheat', 'Trees', 'Hay', 'Oats', 'Corn']","['Grass', 'Alfalfa']",['Grass'],['Alfalfa']
"['Wheat', 'Trees', 'Hay', 'Oats', 'Corn']","['Grass', 'Alfalfa']",['Grass'],['Alfalfa']
"['Wheat', 'Trees', 'Hay', 'Oats', 'Corn']","['Grass', 'Alfalfa']",['Grass'],['Alfalfa']
"['Wheat', 'Trees', 'Hay', 'Oats', 'Corn']","['Grass', 'Alfalfa']",['Grass'],['Alfalfa']
"['Wheat', 'Trees', 'Hay', 'Oats', 'Corn']","['Grass', 'Alfalfa']",['Grass'],['Alfalfa']
"['Wheat', 'Trees', 'Hay', 'Oats', 'Corn']","['Grass', 'Alfalfa']",['Alfalfa'],['Grass']
"['Wheat', 'Trees', 'Hay', 'Oats', 'Corn']","['Grass', 'Alfalfa']",['Alfalfa'],['Grass']
"['Wheat', 'Trees', 'Hay', 'Oats', 'Corn']","['Grass', 'Alfalfa']",['Grass'],['Alfalfa']
"['Wheat', 'Trees', 'Hay', 'Oats', 'Corn']","['Grass', 'Alfalfa']",['Alfalfa'],['Grass']
"['Wheat', 'Trees', 'Hay', 'Oats', 'Corn']","['Grass', 'Alfalfa']",['Alfalfa'],['Grass']
"['Wheat', 'Trees', 'Hay', 'Oats', 'Corn']","['Grass', 'Alfalfa']",['Grass'],['Alfalfa']
"['Wheat', 'Trees', 'Hay', 'Oats', 'Corn']","['Grass', 'Alfalfa']",['Alfalfa'],['Grass']
"['Wheat', 'Trees', 'Hay', 'Oats', 'Corn']","['Grass', 'Alfalfa']",['Grass'],['Alfalfa']
"['Wheat', 'Trees', 'Hay', 'Oats', 'Corn']","['Grass', 'Alfalfa']",['Grass'],['Alfalfa']
"['Wheat', 'Trees', 'Hay', 'Oats', 'Corn']","['Grass', 'Alfalfa']",['Grass'],['Alfalfa']
"['Wheat', 'Trees', 'Hay', 'Oats', 'Corn']","['Grass', 'Alfalfa']",['Alfalfa'],['Grass']
"['Wheat', 'Trees', 'Hay', 'Oats', 'Corn']","['Grass', 'Alfalfa']",['Alfalfa'],['Grass']
"['Wheat', 'Trees', 'Hay', 'Oats', 'Corn']","['Grass', 'Alfalfa']",['Alfalfa'],['Grass']
"['Wheat', 'Trees', 'Hay', 'Oats', 'Corn']","['Grass', 'Alfalfa']",['Alfalfa'],['Grass']
"['Wheat', 'Trees', 'Hay', 'Oats', 'Corn']","['Grass', 'Alfalfa']",['Alfalfa'],['Grass']
"['Wheat', 'Trees', 'Hay', 'Oats', 'Corn']","['Grass', 'Alfalfa']",['Alfalfa'],['Grass']
"['Wheat', 'Trees', 'Hay', 'Oats', 'Corn']","['Grass', 'Alfalfa']",['Alfalfa'],['Grass']
"['Wheat', 'Trees', 'Hay', 'Oats', 'Corn']","['Grass', 'Alfalfa']",['Alfalfa'],['Grass']
"['Wheat', 'Trees', 'Hay', 'Oats', 'Corn']","['Grass', 'Alfalfa']",['Alfalfa'],['Grass']
"['Wheat', 'Trees', 'Hay', 'Oats', 'Corn']","['Grass', 'Alfalfa']",['Alfalfa'],['Grass']
"['Wheat', 'Trees', 'Hay', 'Oats', 'Corn']","['Grass', 'Alfalfa']",['Grass'],['Alfalfa']
"['Wheat', 'Trees', 'Hay', 'Oats', 'Corn']","['Grass', 'Alfalfa']",['Grass'],['Alfalfa']
"['Wheat', 'Trees', 'Hay', 'Oats', 'Corn']","['Grass', 'Alfalfa']",['Grass'],['Alfalfa']
"['Wheat', 'Trees', 'Hay', 'Oats', 'Corn']","['Grass', 'Alfalfa']",['Alfalfa'],['Grass']
"['Wheat', 'Trees', 'Hay', 'Oats', 'Corn']","['Grass', 'Alfalfa']",['Grass'],['Alfalfa']
"['Wheat', 'Trees', 'Hay', 'Oats', 'Corn']","['Grass', 'Alfalfa']",['Alfalfa'],['Grass']
"['Wheat', 'Trees', 'Hay', 'Oats', 'Corn']","['Grass', 'Alfalfa']",['Grass'],['Alfalfa']
"['Wheat', 'Trees', 'Hay', 'Oats', 'Corn']","['Grass', 'Alfalfa']",['Alfalfa'],['Grass']
"['Wheat', 'Trees', 'Hay', 'Oats', 'Corn']","['Grass', 'Alfalfa']",['Alfalfa'],['Grass']
"['Wheat', 'Trees', 'Hay', 'Oats', 'Corn']","['Grass', 'Alfalfa']",['Alfalfa'],['Grass']
"['Wheat', 'Trees', 'Hay', 'Oats', 'Corn']","['Grass', 'Alfalfa']",['Alfalfa'],['Grass']
"['Wheat', 'Trees', 'Hay', 'Oats', 'Corn']","['Grass', 'Alfalfa']",['Alfalfa'],['Grass']
"['Wheat', 'Trees', 'Hay', 'Oats', 'Corn']","['Grass', 'Alfalfa']",['Grass'],['Alfalfa']
"['Wheat', 'Trees', 'Hay', 'Oats', 'Corn']","['Grass', 'Alfalfa']",['Alfalfa'],['Grass']
"['Wheat', 'Trees', 'Hay', 'Oats', 'Corn']","['Grass', 'Alfalfa']",['Alfalfa'],['Grass']
"['Wheat', 'Trees', 'Hay', 'Oats', 'Corn']","['Grass', 'Alfalfa']",['Grass'],['Alfalfa']
"['Wheat', 'Trees', 'Hay', 'Oats', 'Corn']","['Grass', 'Alfalfa']",['Grass'],['Alfalfa']
"['Wheat', 'Trees', 'Hay', 'Oats', 'Corn']","['Grass', 'Alfalfa']",['Alfalfa'],['Grass']
"['Trees', 'Corn']","['Hay', 'Oats', 'Alfalfa', 'Wheat', 'Grass']","['Alfalfa', 'Oats', 'Wheat', 'Hay']",['Grass']
"['Trees', 'Corn']","['Hay', 'Oats', 'Alfalfa', 'Wheat', 'Grass']","['Alfalfa', 'Hay', 'Grass', 'Oats']",['Wheat']
"['Trees', 'Corn']","['Hay', 'Oats', 'Alfalfa', 'Wheat', 'Grass']","['Alfalfa', 'Hay']","['Wheat', 'Oats', 'Grass']"
"['Trees', 'Corn']","['Hay', 'Oats', 'Alfalfa', 'Wheat', 'Grass']",['Oats'],"['Hay', 'Wheat', 'Alfalfa', 'Grass']"
"['Trees', 'Corn']","['Hay', 'Oats', 'Alfalfa', 'Wheat', 'Grass']","['Grass', 'Alfalfa', 'Oats', 'Hay']",['Wheat']
"['Trees', 'Corn']","['Hay', 'Oats', 'Alfalfa', 'Wheat', 'Grass']",['Alfalfa'],"['Wheat', 'Hay', 'Grass', 'Oats']"
"['Trees', 'Corn']","['Hay', 'Oats', 'Alfalfa', 'Wheat', 'Grass']","['Hay', 'Oats', 'Wheat']","['Alfalfa', 'Grass']"
"['Trees', 'Corn']","['Hay', 'Oats', 'Alfalfa', 'Wheat', 'Grass']","['Grass', 'Wheat', 'Oats']","['Hay', 'Alfalfa']"
"['Trees', 'Corn']","['Hay', 'Oats', 'Alfalfa', 'Wheat', 'Grass']","['Alfalfa', 'Wheat', 'Hay']","['Grass', 'Oats']"
"['Trees', 'Corn']","['Hay', 'Oats', 'Alfalfa', 'Wheat', 'Grass']","['Alfalfa', 'Wheat', 'Grass', 'Hay']",['Oats']
"['Trees', 'Corn']","['Hay', 'Oats', 'Alfalfa', 'Wheat', 'Grass']","['Alfalfa', 'Grass', 'Oats']","['Hay', 'Wheat']"
"['Trees', 'Corn']","['Hay', 'Oats', 'Alfalfa', 'Wheat', 'Grass']","['Hay', 'Oats', 'Wheat']","['Alfalfa', 'Grass']"
"['Trees', 'Corn']","['Hay', 'Oats', 'Alfalfa', 'Wheat', 'Grass']","['Grass', 'Oats', 'Hay']","['Alfalfa', 'Wheat']"
"['Trees', 'Corn']","['Hay', 'Oats', 'Alfalfa', 'Wheat', 'Grass']",['Grass'],"['Oats', 'Hay', 'Alfalfa', 'Wheat']"
"['Trees', 'Corn']","['Hay', 'Oats', 'Alfalfa', 'Wheat', 'Grass']","['Hay', 'Oats', 'Alfalfa']","['Wheat', 'Grass']"
"['Trees', 'Corn']","['Hay', 'Oats', 'Alfalfa', 'Wheat', 'Grass']",['Hay'],"['Oats', 'Grass', 'Alfalfa', 'Wheat']"
"['Trees', 'Corn']","['Hay', 'Oats', 'Alfalfa', 'Wheat', 'Grass']","['Wheat', 'Oats']","['Alfalfa', 'Hay', 'Grass']"
"['Trees', 'Corn']","['Hay', 'Oats', 'Alfalfa', 'Wheat', 'Grass']","['Wheat', 'Oats', 'Alfalfa', 'Hay']",['Grass']
"['Trees', 'Corn']","['Hay', 'Oats', 'Alfalfa', 'Wheat', 'Grass']","['Grass', 'Hay', 'Alfalfa', 'Oats']",['Wheat']
"['Trees', 'Corn']","['Hay', 'Oats', 'Alfalfa', 'Wheat', 'Grass']","['Alfalfa', 'Wheat', 'Grass']","['Hay', 'Oats']"
"['Trees', 'Corn']","['Hay', 'Oats', 'Alfalfa', 'Wheat', 'Grass']","['Alfalfa', 'Oats', 'Grass', 'Hay']",['Wheat']
"['Trees', 'Corn']","['Hay', 'Oats', 'Alfalfa', 'Wheat', 'Grass']","['Grass', 'Hay', 'Wheat']","['Alfalfa', 'Oats']"
"['Trees', 'Corn']","['Hay', 'Oats', 'Alfalfa', 'Wheat', 'Grass']","['Alfalfa', 'Oats', 'Wheat', 'Hay']",['Grass']
"['Trees', 'Corn']","['Hay', 'Oats', 'Alfalfa', 'Wheat', 'Grass']",['Hay'],"['Alfalfa', 'Oats', 'Wheat', 'Grass']"
"['Trees', 'Corn']","['Hay', 'Oats', 'Alfalfa', 'Wheat', 'Grass']","['Grass', 'Wheat', 'Oats', 'Hay']",['Alfalfa']
"['Trees', 'Corn']","['Hay', 'Oats', 'Alfalfa', 'Wheat', 'Grass']",['Oats'],"['Alfalfa', 'Grass', 'Wheat', 'Hay']"
"['Trees', 'Corn']","['Hay', 'Oats', 'Alfalfa', 'Wheat', 'Grass']",['Wheat'],"['Alfalfa', 'Grass', 'Hay', 'Oats']"
"['Trees', 'Corn']","['Hay', 'Oats', 'Alfalfa', 'Wheat', 'Grass']","['Oats', 'Hay', 'Wheat', 'Grass']",['Alfalfa']
"['Trees', 'Corn']","['Hay', 'Oats', 'Alfalfa', 'Wheat', 'Grass']","['Grass', 'Alfalfa']","['Wheat', 'Hay', 'Oats']"
"['Trees', 'Corn']","['Hay', 'Oats', 'Alfalfa', 'Wheat', 'Grass']","['Wheat', 'Alfalfa', 'Oats', 'Grass']",['Hay']
"['Trees', 'Corn']","['Hay', 'Oats', 'Alfalfa', 'Wheat', 'Grass']","['Grass', 'Alfalfa']","['Oats', 'Wheat', 'Hay']"
"['Trees', 'Corn']","['Hay', 'Oats', 'Alfalfa', 'Wheat', 'Grass']","['Oats', 'Grass', 'Alfalfa']","['Hay', 'Wheat']"
"['Trees', 'Corn']","['Hay', 'Oats', 'Alfalfa', 'Wheat', 'Grass']","['Grass', 'Oats', 'Alfalfa', 'Hay']",['Wheat']
"['Trees', 'Corn']","['Hay', 'Oats', 'Alfalfa', 'Wheat', 'Grass']","['Grass', 'Alfalfa', 'Hay', 'Oats']",['Wheat']
"['Trees', 'Corn']","['Hay', 'Oats', 'Alfalfa', 'Wheat', 'Grass']","['Hay', 'Alfalfa', 'Wheat', 'Grass']",['Oats']
"['Trees', 'Corn']","['Hay', 'Oats', 'Alfalfa', 'Wheat', 'Grass']","['Wheat', 'Hay']","['Oats', 'Grass', 'Alfalfa']"
"['Trees', 'Corn']","['Hay', 'Oats', 'Alfalfa', 'Wheat', 'Grass']","['Grass', 'Oats']","['Hay', 'Alfalfa', 'Wheat']"
"['Trees', 'Corn']","['Hay', 'Oats', 'Alfalfa', 'Wheat', 'Grass']",['Alfalfa'],"['Wheat', 'Hay', 'Grass', 'Oats']"
"['Trees', 'Corn']","['Hay', 'Oats', 'Alfalfa', 'Wheat', 'Grass']",['Hay'],"['Wheat', 'Alfalfa', 'Oats', 'Grass']"
"['Trees', 'Corn']","['Hay', 'Oats', 'Alfalfa', 'Wheat', 'Grass']",['Hay'],"['Oats', 'Grass', 'Wheat', 'Alfalfa']"
"['Trees', 'Corn']","['Hay', 'Oats', 'Alfalfa', 'Wheat', 'Grass']","['Hay', 'Oats']","['Grass', 'Wheat', 'Alfalfa']"
"['Trees', 'Corn']","['Hay', 'Oats', 'Alfalfa', 'Wheat', 'Grass']","['Grass', 'Wheat']","['Hay', 'Oats', 'Alfalfa']"
"['Trees', 'Corn']","['Hay', 'Oats', 'Alfalfa', 'Wheat', 'Grass']","['Hay', 'Alfalfa']","['Oats', 'Grass', 'Wheat']"
"['Trees', 'Corn']","['Hay', 'Oats', 'Alfalfa', 'Wheat', 'Grass']","['Grass', 'Alfalfa']","['Wheat', 'Hay', 'Oats']"
"['Trees', 'Corn']","['Hay', 'Oats', 'Alfalfa', 'Wheat', 'Grass']","['Hay', 'Wheat']","['Alfalfa', 'Oats', 'Grass']"
"['Trees', 'Corn']","['Hay', 'Oats', 'Alfalfa', 'Wheat', 'Grass']",['Oats'],"['Alfalfa', 'Grass', 'Hay', 'Wheat']"
"['Trees', 'Corn']","['Hay', 'Oats', 'Alfalfa', 'Wheat', 'Grass']",['Grass'],"['Oats', 'Hay', 'Wheat', 'Alfalfa']"
"['Trees', 'Corn']","['Hay', 'Oats', 'Alfalfa', 'Wheat', 'Grass']","['Alfalfa', 'Grass']","['Hay', 'Wheat', 'Oats']"
"['Trees', 'Corn']","['Hay', 'Oats', 'Alfalfa', 'Wheat', 'Grass']","['Oats', 'Wheat', 'Alfalfa']","['Hay', 'Grass']"
"['Trees', 'Corn']","['Hay', 'Oats', 'Alfalfa', 'Wheat', 'Grass']","['Wheat', 'Oats', 'Hay']","['Alfalfa', 'Grass']"
"['Grass', 'Soybeans', 'Alfalfa', 'Oats', 'Corn']","['Wheat', 'Trees']",['Trees'],['Wheat']
"['Grass', 'Soybeans', 'Alfalfa', 'Oats', 'Corn']","['Wheat', 'Trees']",['Wheat'],['Trees']
"['Grass', 'Soybeans', 'Alfalfa', 'Oats', 'Corn']","['Wheat', 'Trees']",['Trees'],['Wheat']
"['Grass', 'Soybeans', 'Alfalfa', 'Oats', 'Corn']","['Wheat', 'Trees']",['Trees'],['Wheat']
"['Grass', 'Soybeans', 'Alfalfa', 'Oats', 'Corn']","['Wheat', 'Trees']",['Wheat'],['Trees']
"['Grass', 'Soybeans', 'Alfalfa', 'Oats', 'Corn']","['Wheat', 'Trees']",['Trees'],['Wheat']
"['Grass', 'Soybeans', 'Alfalfa', 'Oats', 'Corn']","['Wheat', 'Trees']",['Wheat'],['Trees']
"['Grass', 'Soybeans', 'Alfalfa', 'Oats', 'Corn']","['Wheat', 'Trees']",['Wheat'],['Trees']
"['Grass', 'Soybeans', 'Alfalfa', 'Oats', 'Corn']","['Wheat', 'Trees']",['Wheat'],['Trees']
"['Grass', 'Soybeans', 'Alfalfa', 'Oats', 'Corn']","['Wheat', 'Trees']",['Trees'],['Wheat']
"['Grass', 'Soybeans', 'Alfalfa', 'Oats', 'Corn']","['Wheat', 'Trees']",['Trees'],['Wheat']
"['Grass', 'Soybeans', 'Alfalfa', 'Oats', 'Corn']","['Wheat', 'Trees']",['Trees'],['Wheat']
"['Grass', 'Soybeans', 'Alfalfa', 'Oats', 'Corn']","['Wheat', 'Trees']",['Trees'],['Wheat']
"['Grass', 'Soybeans', 'Alfalfa', 'Oats', 'Corn']","['Wheat', 'Trees']",['Wheat'],['Trees']
"['Grass', 'Soybeans', 'Alfalfa', 'Oats', 'Corn']","['Wheat', 'Trees']",['Trees'],['Wheat']
"['Grass', 'Soybeans', 'Alfalfa', 'Oats', 'Corn']","['Wheat', 'Trees']",['Wheat'],['Trees']
"['Grass', 'Soybeans', 'Alfalfa', 'Oats', 'Corn']","['Wheat', 'Trees']",['Wheat'],['Trees']
"['Grass', 'Soybeans', 'Alfalfa', 'Oats', 'Corn']","['Wheat', 'Trees']",['Wheat'],['Trees']
"['Grass', 'Soybeans', 'Alfalfa', 'Oats', 'Corn']","['Wheat', 'Trees']",['Trees'],['Wheat']
"['Grass', 'Soybeans', 'Alfalfa', 'Oats', 'Corn']","['Wheat', 'Trees']",['Trees'],['Wheat']
"['Grass', 'Soybeans', 'Alfalfa', 'Oats', 'Corn']","['Wheat', 'Trees']",['Wheat'],['Trees']
"['Grass', 'Soybeans', 'Alfalfa', 'Oats', 'Corn']","['Wheat', 'Trees']",['Trees'],['Wheat']
"['Grass', 'Soybeans', 'Alfalfa', 'Oats', 'Corn']","['Wheat', 'Trees']",['Trees'],['Wheat']
"['Grass', 'Soybeans', 'Alfalfa', 'Oats', 'Corn']","['Wheat', 'Trees']",['Wheat'],['Trees']
"['Grass', 'Soybeans', 'Alfalfa', 'Oats', 'Corn']","['Wheat', 'Trees']",['Wheat'],['Trees']
"['Grass', 'Soybeans', 'Alfalfa', 'Oats', 'Corn']","['Wheat', 'Trees']",['Trees'],['Wheat']
"['Grass', 'Soybeans', 'Alfalfa', 'Oats', 'Corn']","['Wheat', 'Trees']",['Wheat'],['Trees']
"['Grass', 'Soybeans', 'Alfalfa', 'Oats', 'Corn']","['Wheat', 'Trees']",['Trees'],['Wheat']
"['Grass', 'Soybeans', 'Alfalfa', 'Oats', 'Corn']","['Wheat', 'Trees']",['Wheat'],['Trees']
"['Grass', 'Soybeans', 'Alfalfa', 'Oats', 'Corn']","['Wheat', 'Trees']",['Wheat'],['Trees']
"['Grass', 'Soybeans', 'Alfalfa', 'Oats', 'Corn']","['Wheat', 'Trees']",['Trees'],['Wheat']
"['Grass', 'Soybeans', 'Alfalfa', 'Oats', 'Corn']","['Wheat', 'Trees']",['Wheat'],['Trees']
"['Grass', 'Soybeans', 'Alfalfa', 'Oats', 'Corn']","['Wheat', 'Trees']",['Trees'],['Wheat']
"['Grass', 'Soybeans', 'Alfalfa', 'Oats', 'Corn']","['Wheat', 'Trees']",['Wheat'],['Trees']
"['Grass', 'Soybeans', 'Alfalfa', 'Oats', 'Corn']","['Wheat', 'Trees']",['Wheat'],['Trees']
"['Grass', 'Soybeans', 'Alfalfa', 'Oats', 'Corn']","['Wheat', 'Trees']",['Trees'],['Wheat']
"['Grass', 'Soybeans', 'Alfalfa', 'Oats', 'Corn']","['Wheat', 'Trees']",['Wheat'],['Trees']
"['Grass', 'Soybeans', 'Alfalfa', 'Oats', 'Corn']","['Wheat', 'Trees']",['Wheat'],['Trees']
"['Grass', 'Soybeans', 'Alfalfa', 'Oats', 'Corn']","['Wheat', 'Trees']",['Trees'],['Wheat']
"['Grass', 'Soybeans', 'Alfalfa', 'Oats', 'Corn']","['Wheat', 'Trees']",['Trees'],['Wheat']
"['Grass', 'Soybeans', 'Alfalfa', 'Oats', 'Corn']","['Wheat', 'Trees']",['Wheat'],['Trees']
"['Grass', 'Soybeans', 'Alfalfa', 'Oats', 'Corn']","['Wheat', 'Trees']",['Wheat'],['Trees']
"['Grass', 'Soybeans', 'Alfalfa', 'Oats', 'Corn']","['Wheat', 'Trees']",['Wheat'],['Trees']
"['Grass', 'Soybeans', 'Alfalfa', 'Oats', 'Corn']","['Wheat', 'Trees']",['Wheat'],['Trees']
"['Grass', 'Soybeans', 'Alfalfa', 'Oats', 'Corn']","['Wheat', 'Trees']",['Wheat'],['Trees']
"['Grass', 'Soybeans', 'Alfalfa', 'Oats', 'Corn']","['Wheat', 'Trees']",['Trees'],['Wheat']
"['Grass', 'Soybeans', 'Alfalfa', 'Oats', 'Corn']","['Wheat', 'Trees']",['Wheat'],['Trees']
"['Grass', 'Soybeans', 'Alfalfa', 'Oats', 'Corn']","['Wheat', 'Trees']",['Trees'],['Wheat']
"['Grass', 'Soybeans', 'Alfalfa', 'Oats', 'Corn']","['Wheat', 'Trees']",['Trees'],['Wheat']
"['Grass', 'Soybeans', 'Alfalfa', 'Oats', 'Corn']","['Wheat', 'Trees']",['Trees'],['Wheat']
"['Hay', 'Oats', 'Wheat', 'Alfalfa']","['Corn', 'Trees', 'Soybeans']","['Trees', 'Soybeans']",['Corn']
"['Hay', 'Oats', 'Wheat', 'Alfalfa']","['Corn', 'Trees', 'Soybeans']",['Trees'],"['Corn', 'Soybeans']"
"['Hay', 'Oats', 'Wheat', 'Alfalfa']","['Corn', 'Trees', 'Soybeans']",['Soybeans'],"['Corn', 'Trees']"
"['Hay', 'Oats', 'Wheat', 'Alfalfa']","['Corn', 'Trees', 'Soybeans']","['Trees', 'Soybeans']",['Corn']
"['Hay', 'Oats', 'Wheat', 'Alfalfa']","['Corn', 'Trees', 'Soybeans']",['Soybeans'],"['Corn', 'Trees']"
"['Hay', 'Oats', 'Wheat', 'Alfalfa']","['Corn', 'Trees', 'Soybeans']",['Soybeans'],"['Trees', 'Corn']"
"['Hay', 'Oats', 'Wheat', 'Alfalfa']","['Corn', 'Trees', 'Soybeans']",['Corn'],"['Trees', 'Soybeans']"
"['Hay', 'Oats', 'Wheat', 'Alfalfa']","['Corn', 'Trees', 'Soybeans']","['Corn', 'Soybeans']",['Trees']
"['Hay', 'Oats', 'Wheat', 'Alfalfa']","['Corn', 'Trees', 'Soybeans']","['Corn', 'Trees']",['Soybeans']
"['Hay', 'Oats', 'Wheat', 'Alfalfa']","['Corn', 'Trees', 'Soybeans']",['Soybeans'],"['Corn', 'Trees']"
"['Hay', 'Oats', 'Wheat', 'Alfalfa']","['Corn', 'Trees', 'Soybeans']","['Soybeans', 'Trees']",['Corn']
"['Hay', 'Oats', 'Wheat', 'Alfalfa']","['Corn', 'Trees', 'Soybeans']",['Corn'],"['Soybeans', 'Trees']"
"['Hay', 'Oats', 'Wheat', 'Alfalfa']","['Corn', 'Trees', 'Soybeans']","['Soybeans', 'Trees']",['Corn']
"['Hay', 'Oats', 'Wheat', 'Alfalfa']","['Corn', 'Trees', 'Soybeans']",['Corn'],"['Soybeans', 'Trees']"
"['Hay', 'Oats', 'Wheat', 'Alfalfa']","['Corn', 'Trees', 'Soybeans']","['Trees', 'Corn']",['Soybeans']
"['Hay', 'Oats', 'Wheat', 'Alfalfa']","['Corn', 'Trees', 'Soybeans']","['Trees', 'Soybeans']",['Corn']
"['Hay', 'Oats', 'Wheat', 'Alfalfa']","['Corn', 'Trees', 'Soybeans']","['Corn', 'Trees']",['Soybeans']
"['Hay', 'Oats', 'Wheat', 'Alfalfa']","['Corn', 'Trees', 'Soybeans']","['Soybeans', 'Trees']",['Corn']
"['Hay', 'Oats', 'Wheat', 'Alfalfa']","['Corn', 'Trees', 'Soybeans']",['Corn'],"['Trees', 'Soybeans']"
"['Hay', 'Oats', 'Wheat', 'Alfalfa']","['Corn', 'Trees', 'Soybeans']",['Trees'],"['Corn', 'Soybeans']"
"['Hay', 'Oats', 'Wheat', 'Alfalfa']","['Corn', 'Trees', 'Soybeans']","['Corn', 'Trees']",['Soybeans']
"['Hay', 'Oats', 'Wheat', 'Alfalfa']","['Corn', 'Trees', 'Soybeans']","['Soybeans', 'Trees']",['Corn']
"['Hay', 'Oats', 'Wheat', 'Alfalfa']","['Corn', 'Trees', 'Soybeans']",['Trees'],"['Soybeans', 'Corn']"
"['Hay', 'Oats', 'Wheat', 'Alfalfa']","['Corn', 'Trees', 'Soybeans']",['Trees'],"['Corn', 'Soybeans']"
"['Hay', 'Oats', 'Wheat', 'Alfalfa']","['Corn', 'Trees', 'Soybeans']",['Corn'],"['Trees', 'Soybeans']"
"['Hay', 'Oats', 'Wheat', 'Alfalfa']","['Corn', 'Trees', 'Soybeans']","['Corn', 'Soybeans']",['Trees']
"['Hay', 'Oats', 'Wheat', 'Alfalfa']","['Corn', 'Trees', 'Soybeans']","['Trees', 'Corn']",['Soybeans']
"['Hay', 'Oats', 'Wheat', 'Alfalfa']","['Corn', 'Trees', 'Soybeans']","['Soybeans', 'Corn']",['Trees']
